day_of_week,minute_of_day,current_occupied,current_empty,label_any_empty
2,139,0,6,1
6,822,3,3,1
5,890,1,5,1
5,148,0,6,1
2,1131,5,1,1
4,13,0,6,1
3,259,0,6,1
2,1252,1,5,1
0,317,3,3,1
6,545,4,2,1
2,659,4,2,1
5,292,1,5,1
0,485,4,2,1
5,140,0,6,1
6,1131,6,0,0
0,892,5,1,1
1,463,3,3,1
6,1185,0,6,1
1,37,0,6,1
5,438,0,6,1
3,225,0,6,1
0,341,3,3,1
3,464,0,6,1
5,823,1,5,1
2,739,6,0,0
3,91,1,5,1
0,1336,2,4,1
5,884,4,2,1
2,1200,4,2,1
1,1345,0,6,1
1,101,0,6,1
3,903,6,0,0
2,359,0,6,1
3,82,1,5,1
4,422,0,6,1
1,550,6,0,0
1,142,0,6,1
0,796,5,1,1
4,541,6,0,0
4,1295,0,6,1
4,1437,0,6,1
5,31,0,6,1
0,259,1,5,1
3,681,5,1,1
0,266,2,4,1
3,69,1,5,1
4,62,0,6,1
2,460,3,3,1
6,1249,3,3,1
5,342,2,4,1
1,237,1,5,1
0,694,5,1,1
6,1067,2,4,1
6,1412,0,6,1
4,802,6,0,0
6,1294,4,2,1
1,1046,4,2,1
5,405,0,6,1
5,406,0,6,1
6,1075,5,1,1
5,47,0,6,1
3,167,0,6,1
3,184,0,6,1
2,1367,4,2,1
2,261,1,5,1
2,278,1,5,1
3,1434,0,6,1
5,629,0,6,1
0,133,1,5,1
0,732,4,2,1
0,613,6,0,0
3,649,6,0,0
1,6,0,6,1
5,1,0,6,1
5,1096,6,0,0
3,460,0,6,1
6,1407,0,6,1
6,1258,3,3,1
0,1029,0,6,1
6,1225,0,6,1
3,885,4,2,1
2,783,6,0,0
3,831,4,2,1
5,393,0,6,1
2,707,6,0,0
1,139,0,6,1
4,181,0,6,1
4,945,2,4,1
0,548,5,1,1
2,227,0,6,1
6,588,2,4,1
3,1197,6,0,0
1,1193,2,4,1
2,154,0,6,1
5,73,0,6,1
1,842,6,0,0
2,370,2,4,1
2,690,5,1,1
2,512,3,3,1
3,1336,1,5,1
4,437,0,6,1
2,1280,6,0,0
5,975,4,2,1
4,190,0,6,1
0,171,1,5,1
3,269,0,6,1
4,781,6,0,0
5,364,0,6,1
2,322,0,6,1
5,705,0,6,1
1,633,6,0,0
5,1088,6,0,0
0,659,6,0,0
0,783,5,1,1
0,349,3,3,1
3,1009,5,1,1
2,1124,5,1,1
2,1234,5,1,1
3,1284,3,3,1
6,1353,3,3,1
3,1354,3,3,1
4,12,0,6,1
3,947,3,3,1
4,1092,2,4,1
0,1256,4,2,1
1,415,0,6,1
2,54,0,6,1
3,410,0,6,1
6,856,3,3,1
1,1357,0,6,1
6,273,0,6,1
2,1283,1,5,1
1,305,0,6,1
5,1252,2,4,1
1,886,6,0,0
2,1216,5,1,1
1,1008,3,3,1
2,1069,6,0,0
5,629,0,6,1
4,1053,2,4,1
3,479,1,5,1
0,1038,1,5,1
2,1047,6,0,0
2,163,0,6,1
5,1247,2,4,1
1,468,3,3,1
1,651,6,0,0
2,133,0,6,1
6,847,2,4,1
6,389,1,5,1
3,969,4,2,1
5,312,0,6,1
5,1193,3,3,1
0,286,2,4,1
4,115,0,6,1
1,1272,0,6,1
2,1195,5,1,1
3,125,4,2,1
6,526,3,3,1
4,1319,0,6,1
3,387,0,6,1
1,296,1,5,1
1,9,0,6,1
6,516,2,4,1
6,490,1,5,1
6,166,0,6,1
1,1045,3,3,1
3,858,1,5,1
1,632,6,0,0
3,758,2,4,1
3,411,0,6,1
4,621,6,0,0
3,1400,1,5,1
5,1053,6,0,0
1,1361,0,6,1
0,371,0,6,1
2,1300,0,6,1
3,215,3,3,1
0,1017,0,6,1
1,1196,3,3,1
2,243,0,6,1
1,481,2,4,1
0,900,6,0,0
3,546,6,0,0
1,968,4,2,1
1,1303,0,6,1
6,530,3,3,1
0,516,5,1,1
2,321,0,6,1
4,1334,0,6,1
4,307,0,6,1
3,685,6,0,0
1,989,5,1,1
6,14,0,6,1
4,704,3,3,1
0,1423,0,6,1
1,1016,3,3,1
4,548,6,0,0
3,239,0,6,1
1,1290,0,6,1
6,1432,0,6,1
6,287,0,6,1
4,853,4,2,1
4,497,4,2,1
5,1394,0,6,1
4,282,0,6,1
6,215,0,6,1
5,93,0,6,1
4,932,0,6,1
3,1139,4,2,1
1,22,0,6,1
0,1010,1,5,1
1,432,1,5,1
5,4,0,6,1
3,1426,0,6,1
0,904,6,0,0
1,336,0,6,1
3,1240,4,2,1
5,568,0,6,1
3,749,6,0,0
6,1355,0,6,1
2,1352,0,6,1
2,1414,0,6,1
1,1000,5,1,1
5,220,1,5,1
6,589,2,4,1
5,589,1,5,1
5,374,1,5,1
6,216,0,6,1
4,521,5,1,1
5,171,0,6,1
3,4,0,6,1
4,771,6,0,0
0,188,1,5,1
6,1284,0,6,1
2,1413,0,6,1
5,874,4,2,1
2,310,0,6,1
2,557,3,3,1
0,153,0,6,1
0,1045,0,6,1
6,701,4,2,1
0,1119,0,6,1
6,65,0,6,1
1,329,0,6,1
6,391,1,5,1
2,545,6,0,0
5,111,0,6,1
2,965,4,2,1
1,1332,0,6,1
3,6,0,6,1
4,258,0,6,1
4,1211,4,2,1
4,707,3,3,1
3,107,4,2,1
5,147,0,6,1
1,1231,1,5,1
1,1254,1,5,1
5,105,0,6,1
6,143,0,6,1
5,967,3,3,1
2,956,4,2,1
1,15,0,6,1
3,478,1,5,1
0,1019,0,6,1
5,105,0,6,1
1,784,6,0,0
6,1124,0,6,1
1,285,1,5,1
1,382,0,6,1
0,1236,3,3,1
2,1284,1,5,1
2,251,0,6,1
2,91,1,5,1
2,769,6,0,0
2,218,0,6,1
6,1025,4,2,1
6,225,0,6,1
6,446,0,6,1
6,196,1,5,1
1,1190,3,3,1
0,1072,1,5,1
3,1218,4,2,1
2,1348,4,2,1
0,1044,0,6,1
4,169,0,6,1
2,537,5,1,1
2,649,4,2,1
3,680,6,0,0
5,466,0,6,1
5,311,0,6,1
2,880,6,0,0
4,1187,2,4,1
3,1246,4,2,1
4,14,0,6,1
5,1347,0,6,1
3,107,1,5,1
4,1423,0,6,1
2,906,6,0,0
5,1151,2,4,1
3,110,1,5,1
2,319,0,6,1
1,1415,0,6,1
3,188,0,6,1
2,460,3,3,1
1,294,1,5,1
5,1383,0,6,1
6,35,0,6,1
4,496,4,2,1
4,863,6,0,0
0,84,0,6,1
1,1249,0,6,1
3,598,6,0,0
3,9,0,6,1
5,433,0,6,1
0,1003,2,4,1
1,1099,5,1,1
3,985,4,2,1
2,937,3,3,1
0,638,6,0,0
1,445,3,3,1
5,706,0,6,1
1,128,0,6,1
0,54,1,5,1
0,398,3,3,1
3,226,3,3,1
5,1070,6,0,0
5,1010,4,2,1
1,830,6,0,0
2,1031,6,0,0
0,316,3,3,1
0,359,3,3,1
1,543,6,0,0
6,370,0,6,1
3,427,0,6,1
0,206,0,6,1
2,13,0,6,1
5,377,0,6,1
2,924,5,1,1
0,370,0,6,1
3,1422,0,6,1
3,231,0,6,1
4,992,5,1,1
0,542,6,0,0
3,434,1,5,1
4,675,6,0,0
6,310,1,5,1
0,476,5,1,1
6,259,0,6,1
6,11,0,6,1
1,1109,3,3,1
3,1027,6,0,0
0,1366,3,3,1
2,456,3,3,1
1,900,5,1,1
0,58,1,5,1
2,268,0,6,1
5,1309,1,5,1
6,1041,4,2,1
3,575,6,0,0
1,1289,0,6,1
1,474,3,3,1
2,403,3,3,1
6,664,0,6,1
6,589,4,2,1
2,680,6,0,0
0,430,4,2,1
0,714,5,1,1
0,1403,2,4,1
2,917,6,0,0
1,578,6,0,0
5,494,0,6,1
3,270,0,6,1
5,1351,0,6,1
0,1183,0,6,1
4,963,1,5,1
1,639,6,0,0
0,30,0,6,1
4,869,6,0,0
4,387,1,5,1
5,1382,0,6,1
0,193,0,6,1
2,1051,6,0,0
5,730,0,6,1
2,1161,4,2,1
3,914,6,0,0
5,340,2,4,1
3,927,5,1,1
3,191,0,6,1
5,13,0,6,1
2,311,0,6,1
5,1305,1,5,1
1,1186,3,3,1
1,622,5,1,1
1,1266,0,6,1
3,172,0,6,1
4,1160,2,4,1
0,137,1,5,1
3,274,3,3,1
2,1063,6,0,0
3,722,6,0,0
0,1266,0,6,1
1,500,3,3,1
3,1376,3,3,1
6,3,0,6,1
5,894,4,2,1
6,228,1,5,1
0,444,4,2,1
2,804,5,1,1
3,756,6,0,0
5,1000,4,2,1
0,1278,0,6,1
0,937,5,1,1
2,679,3,3,1
4,565,6,0,0
3,614,6,0,0
0,950,0,6,1
2,1338,0,6,1
0,3,0,6,1
0,1099,0,6,1
1,152,2,4,1
0,381,3,3,1
6,556,4,2,1
5,1210,4,2,1
5,1191,3,3,1
3,1268,3,3,1
1,231,1,5,1
3,1066,4,2,1
0,478,5,1,1
5,1276,2,4,1
2,220,0,6,1
4,1133,1,5,1
0,1134,3,3,1
1,949,5,1,1
1,197,0,6,1
2,843,5,1,1
6,791,3,3,1
1,1118,5,1,1
6,969,1,5,1
6,1310,3,3,1
5,88,0,6,1
6,551,1,5,1
0,1425,0,6,1
5,570,0,6,1
2,682,6,0,0
1,1411,0,6,1
6,832,0,6,1
3,998,6,0,0
0,1349,2,4,1
3,982,5,1,1
0,1331,2,4,1
4,426,0,6,1
6,1388,1,5,1
3,495,1,5,1
4,745,2,4,1
2,471,4,2,1
0,214,0,6,1
0,109,0,6,1
1,1307,0,6,1
1,690,6,0,0
2,1223,2,4,1
0,432,5,1,1
2,266,0,6,1
4,78,0,6,1
5,953,5,1,1
3,449,1,5,1
1,699,3,3,1
6,869,3,3,1
2,982,4,2,1
4,626,6,0,0
3,22,0,6,1
4,123,0,6,1
1,582,3,3,1
5,10,0,6,1
4,792,4,2,1
4,1223,0,6,1
4,1019,4,2,1
0,482,5,1,1
2,903,6,0,0
3,708,6,0,0
2,998,6,0,0
0,418,4,2,1
1,954,5,1,1
5,1390,0,6,1
0,1290,0,6,1
4,679,6,0,0
0,235,0,6,1
5,594,0,6,1
2,1227,5,1,1
4,1005,5,1,1
0,734,4,2,1
0,604,6,0,0
6,931,2,4,1
6,895,3,3,1
6,1004,4,2,1
5,789,2,4,1
1,1422,0,6,1
2,626,2,4,1
2,276,0,6,1
4,1439,0,6,1
6,1228,0,6,1
1,1317,0,6,1
6,1402,0,6,1
0,1244,0,6,1
1,421,1,5,1
1,506,5,1,1
0,447,4,2,1
0,876,6,0,0
3,1353,1,5,1
5,1278,2,4,1
0,1057,2,4,1
5,1109,6,0,0
1,927,5,1,1
6,379,1,5,1
0,296,2,4,1
1,690,5,1,1
1,1343,0,6,1
2,118,0,6,1
6,936,3,3,1
4,847,6,0,0
0,626,5,1,1
3,1328,2,4,1
3,948,3,3,1
5,1212,4,2,1
5,338,0,6,1
0,1405,2,4,1
5,61,0,6,1
0,270,2,4,1
4,54,0,6,1
6,2,0,6,1
0,660,6,0,0
2,743,3,3,1
4,514,4,2,1
4,465,1,5,1
3,167,5,1,1
3,1341,1,5,1
2,1348,0,6,1
0,1029,2,4,1
3,1199,6,0,0
3,1298,2,4,1
5,346,2,4,1
0,666,6,0,0
1,1242,1,5,1
0,845,3,3,1
0,871,6,0,0
5,860,4,2,1
5,1159,3,3,1
2,788,6,0,0
1,871,6,0,0
6,1066,2,4,1
4,660,6,0,0
0,1410,0,6,1
3,595,6,0,0
6,505,2,4,1
2,1260,5,1,1
3,1202,5,1,1
5,587,1,5,1
5,847,2,4,1
6,26,0,6,1
4,851,6,0,0
2,1036,6,0,0
3,1268,2,4,1
6,1189,4,2,1
6,1274,3,3,1
5,817,1,5,1
4,1238,0,6,1
5,436,0,6,1
3,1158,4,2,1
4,319,0,6,1
1,487,3,3,1
0,1263,0,6,1
4,977,0,6,1
3,1344,3,3,1
6,1205,2,4,1
1,236,1,5,1
0,518,5,1,1
3,883,6,0,0
2,698,4,2,1
6,70,0,6,1
2,771,6,0,0
2,19,0,6,1
4,51,1,5,1
0,150,0,6,1
4,1168,2,4,1
4,1258,0,6,1
1,325,0,6,1
0,919,5,1,1
5,1295,0,6,1
6,7,0,6,1
1,1260,0,6,1
3,1116,4,2,1
3,1245,4,2,1
2,789,6,0,0
3,596,6,0,0
6,699,0,6,1
1,1116,4,2,1
5,1373,0,6,1
5,187,1,5,1
2,62,1,5,1
3,218,0,6,1
3,954,3,3,1
0,1286,0,6,1
2,619,6,0,0
4,880,4,2,1
2,865,6,0,0
3,508,0,6,1
1,242,0,6,1
6,130,0,6,1
6,782,3,3,1
3,1242,4,2,1
3,1111,5,1,1
0,1031,0,6,1
6,648,5,1,1
5,1359,0,6,1
4,1309,0,6,1
5,32,0,6,1
6,592,4,2,1
1,138,0,6,1
4,440,3,3,1
3,1351,1,5,1
5,1052,3,3,1
0,574,6,0,0
6,625,1,5,1
4,732,6,0,0
3,1006,6,0,0
6,1239,0,6,1
4,51,0,6,1
6,996,3,3,1
4,1027,4,2,1
0,1143,5,1,1
6,657,4,2,1
6,145,0,6,1
4,715,3,3,1
1,1244,1,5,1
3,1000,6,0,0
5,1375,0,6,1
2,1196,5,1,1
6,50,0,6,1
3,889,5,1,1
1,102,0,6,1
5,165,0,6,1
0,1098,0,6,1
0,788,5,1,1
2,850,3,3,1
1,370,0,6,1
0,803,6,0,0
3,1308,2,4,1
5,353,2,4,1
5,803,3,3,1
4,970,6,0,0
0,908,6,0,0
2,1066,6,0,0
3,249,3,3,1
1,188,0,6,1
6,1300,0,6,1
1,592,6,0,0
3,999,4,2,1
4,901,6,0,0
3,989,4,2,1
1,876,6,0,0
3,135,4,2,1
5,465,0,6,1
3,1228,4,2,1
6,1203,2,4,1
5,146,0,6,1
0,223,0,6,1
1,253,0,6,1
4,151,0,6,1
2,648,4,2,1
5,461,0,6,1
2,156,0,6,1
2,1050,6,0,0
0,186,1,5,1
4,470,1,5,1
0,1395,2,4,1
4,775,6,0,0
6,500,1,5,1
5,686,0,6,1
0,1270,0,6,1
0,6,0,6,1
0,861,6,0,0
3,562,5,1,1
6,1190,0,6,1
2,181,0,6,1
5,285,0,6,1
0,594,6,0,0
0,394,3,3,1
0,976,0,6,1
5,726,2,4,1
5,1086,6,0,0
1,1066,4,2,1
6,739,0,6,1
3,1269,2,4,1
5,363,2,4,1
1,1059,3,3,1
0,589,6,0,0
0,1051,0,6,1
4,1397,0,6,1
0,872,6,0,0
3,763,6,0,0
0,316,0,6,1
2,495,5,1,1
4,1276,0,6,1
3,252,3,3,1
6,316,1,5,1
6,344,1,5,1
5,809,2,4,1
6,104,0,6,1
0,1063,1,5,1
0,1138,0,6,1
6,1112,0,6,1
0,1001,0,6,1
5,755,2,4,1
3,100,4,2,1
1,679,5,1,1
2,1152,5,1,1
3,1227,4,2,1
3,550,6,0,0
2,80,0,6,1
3,1425,1,5,1
1,639,6,0,0
3,154,0,6,1
5,403,0,6,1
1,56,0,6,1
0,497,4,2,1
6,19,0,6,1
5,720,0,6,1
1,932,5,1,1
4,990,4,2,1
5,881,4,2,1
3,426,0,6,1
2,1247,5,1,1
4,242,0,6,1
5,480,0,6,1
2,1226,2,4,1
4,541,6,0,0
1,929,5,1,1
5,560,0,6,1
0,197,0,6,1
2,873,4,2,1
6,772,4,2,1
5,495,0,6,1
0,54,0,6,1
4,936,0,6,1
4,912,1,5,1
1,740,4,2,1
6,795,0,6,1
5,183,1,5,1
1,1012,4,2,1
0,1245,4,2,1
0,858,6,0,0
6,1394,0,6,1
6,821,1,5,1
4,857,6,0,0
0,501,4,2,1
5,1172,2,4,1
4,1086,3,3,1
5,222,1,5,1
3,1112,5,1,1
5,483,0,6,1
4,453,2,4,1
6,848,3,3,1
5,1085,1,5,1
2,106,0,6,1
5,156,0,6,1
6,75,0,6,1
2,323,0,6,1
1,1363,0,6,1
1,732,6,0,0
0,489,4,2,1
3,833,3,3,1
5,704,0,6,1
6,1156,5,1,1
4,237,0,6,1
6,476,0,6,1
0,682,6,0,0
0,839,6,0,0
0,742,5,1,1
2,792,5,1,1
2,390,2,4,1
1,112,0,6,1
6,1289,4,2,1
5,454,0,6,1
0,1361,0,6,1
1,1192,2,4,1
6,770,4,2,1
0,123,0,6,1
0,173,0,6,1
4,763,6,0,0
4,214,0,6,1
3,1326,4,2,1
0,817,6,0,0
4,448,0,6,1
0,541,6,0,0
1,122,0,6,1
3,700,5,1,1
0,1248,0,6,1
4,472,1,5,1
2,701,6,0,0
6,1004,3,3,1
2,938,4,2,1
3,433,0,6,1
1,773,6,0,0
6,398,1,5,1
4,64,0,6,1
1,319,0,6,1
3,79,2,4,1
3,305,0,6,1
3,1054,3,3,1
3,1029,6,0,0
1,110,0,6,1
4,240,0,6,1
6,1107,6,0,0
5,82,0,6,1
6,994,3,3,1
0,780,5,1,1
2,101,1,5,1
0,466,5,1,1
2,1394,1,5,1
3,196,0,6,1
3,200,0,6,1
6,1141,1,5,1
4,530,6,0,0
1,397,0,6,1
4,1421,0,6,1
4,1409,0,6,1
1,377,0,6,1
2,984,4,2,1
5,985,5,1,1
4,1294,0,6,1
2,384,1,5,1
6,740,3,3,1
0,1414,2,4,1
0,425,4,2,1
5,188,0,6,1
6,269,0,6,1
1,114,0,6,1
0,936,0,6,1
5,1066,1,5,1
0,71,0,6,1
2,320,0,6,1
4,338,0,6,1
2,961,4,2,1
3,47,1,5,1
3,1193,6,0,0
1,1014,3,3,1
6,806,3,3,1
2,598,1,5,1
4,1074,2,4,1
3,547,6,0,0
2,886,6,0,0
3,1182,6,0,0
2,444,4,2,1
1,424,0,6,1
6,1121,6,0,0
2,884,6,0,0
5,434,0,6,1
6,826,1,5,1
4,219,0,6,1
1,1094,5,1,1
0,422,4,2,1
0,1044,0,6,1
5,1291,0,6,1
4,227,0,6,1
4,708,6,0,0
5,74,0,6,1
1,616,5,1,1
6,933,3,3,1
4,873,6,0,0
2,1433,0,6,1
3,709,6,0,0
1,883,6,0,0
4,444,0,6,1
2,709,6,0,0
2,613,2,4,1
1,347,1,5,1
1,798,6,0,0
1,1084,3,3,1
1,599,4,2,1
2,109,1,5,1
6,1210,0,6,1
0,759,4,2,1
4,322,0,6,1
2,953,4,2,1
5,177,1,5,1
5,1363,0,6,1
0,1232,0,6,1
0,1151,0,6,1
2,35,0,6,1
0,287,0,6,1
0,387,3,3,1
0,320,3,3,1
4,988,0,6,1
4,421,0,6,1
4,751,3,3,1
5,200,0,6,1
3,571,5,1,1
6,24,0,6,1
4,252,0,6,1
5,631,0,6,1
2,449,3,3,1
2,1439,0,6,1
5,383,0,6,1
2,723,6,0,0
6,608,2,4,1
5,828,1,5,1
3,515,0,6,1
0,1301,3,3,1
6,634,0,6,1
1,326,0,6,1
4,150,0,6,1
6,991,3,3,1
3,637,6,0,0
1,129,0,6,1
1,958,5,1,1
1,1039,3,3,1
3,334,2,4,1
2,1053,5,1,1
4,986,4,2,1
4,650,4,2,1
3,927,4,2,1
5,1351,0,6,1
1,1267,0,6,1
5,855,3,3,1
5,101,0,6,1
4,1247,0,6,1
2,1110,4,2,1
1,328,0,6,1
2,987,5,1,1
6,1364,2,4,1
0,985,0,6,1
3,242,0,6,1
0,922,5,1,1
4,15,0,6,1
3,505,4,2,1
3,1095,4,2,1
3,320,0,6,1
5,1124,6,0,0
3,516,4,2,1
6,984,3,3,1
4,404,0,6,1
4,865,5,1,1
3,1431,0,6,1
0,1216,4,2,1
0,91,0,6,1
1,1114,4,2,1
6,1016,2,4,1
0,744,5,1,1
5,655,0,6,1
3,1187,6,0,0
1,1376,0,6,1
1,1115,6,0,0
2,1392,0,6,1
4,95,0,6,1
0,687,6,0,0
5,722,0,6,1
1,74,0,6,1
0,1104,0,6,1
0,771,5,1,1
2,761,4,2,1
5,1025,4,2,1
5,1156,3,3,1
1,1145,4,2,1
2,803,6,0,0
6,227,1,5,1
5,1365,0,6,1
6,1139,0,6,1
5,332,2,4,1
1,155,1,5,1
0,794,6,0,0
6,557,4,2,1
6,923,3,3,1
2,1105,5,1,1
1,140,0,6,1
5,418,0,6,1
3,1398,1,5,1
1,568,3,3,1
5,810,2,4,1
0,346,0,6,1
2,808,6,0,0
3,455,0,6,1
2,575,2,4,1
1,776,6,0,0
4,798,4,2,1
3,900,6,0,0
2,132,0,6,1
3,1046,3,3,1
5,541,0,6,1
3,719,5,1,1
6,902,3,3,1
0,255,1,5,1
6,46,0,6,1
0,765,5,1,1
5,1439,1,5,1
1,405,0,6,1
5,780,1,5,1
6,1176,1,5,1
4,103,0,6,1
2,1412,0,6,1
0,70,0,6,1
5,1050,6,0,0
5,1258,2,4,1
6,690,0,6,1
0,698,6,0,0
4,534,5,1,1
2,697,6,0,0
5,561,0,6,1
6,574,4,2,1
3,774,2,4,1
4,1114,2,4,1
6,805,2,4,1
1,18,0,6,1
4,1347,0,6,1
5,106,0,6,1
5,210,0,6,1
2,68,1,5,1
4,756,3,3,1
1,216,0,6,1
3,976,5,1,1
6,361,1,5,1
4,453,0,6,1
0,809,6,0,0
6,607,2,4,1
0,927,5,1,1
6,272,0,6,1
1,649,6,0,0
2,219,1,5,1
0,1162,0,6,1
5,747,2,4,1
2,1241,2,4,1
2,872,6,0,0
0,644,6,0,0
4,613,5,1,1
5,848,2,4,1
6,407,2,4,1
4,1420,0,6,1
0,72,0,6,1
4,616,5,1,1
6,960,1,5,1
4,1228,0,6,1
0,869,6,0,0
3,48,0,6,1
5,58,0,6,1
2,650,4,2,1
5,1431,1,5,1
3,1043,6,0,0
2,1027,5,1,1
1,445,3,3,1
0,200,0,6,1
0,1321,0,6,1
3,540,6,0,0
5,470,0,6,1
6,1250,3,3,1
6,764,4,2,1
4,965,1,5,1
6,904,3,3,1
3,650,6,0,0
0,1027,2,4,1
1,29,0,6,1
5,249,0,6,1
5,112,0,6,1
5,567,0,6,1
0,11,0,6,1
6,270,0,6,1
5,970,4,2,1
6,655,4,2,1
6,1148,6,0,0
6,899,3,3,1
1,725,6,0,0
1,455,3,3,1
4,1313,0,6,1
1,444,2,4,1
2,1400,1,5,1
5,575,0,6,1
1,913,3,3,1
1,1268,1,5,1
3,916,5,1,1
3,1263,3,3,1
4,359,0,6,1
4,669,4,2,1
3,1403,1,5,1
4,752,3,3,1
3,232,0,6,1
2,387,2,4,1
4,1015,1,5,1
4,241,0,6,1
6,319,0,6,1
6,884,3,3,1
3,1150,4,2,1
4,36,0,6,1
0,1033,0,6,1
1,635,6,0,0
4,1098,3,3,1
0,129,0,6,1
6,1047,2,4,1
4,497,1,5,1
5,437,0,6,1
5,612,0,6,1
4,172,0,6,1
5,84,0,6,1
5,1197,4,2,1
5,1423,0,6,1
2,420,4,2,1
4,1006,5,1,1
2,499,5,1,1
4,1256,0,6,1
1,843,6,0,0
4,1208,4,2,1
3,1346,1,5,1
5,490,0,6,1
5,1230,4,2,1
2,1106,4,2,1
5,515,1,5,1
2,754,4,2,1
0,1167,0,6,1
3,686,6,0,0
2,485,3,3,1
3,133,1,5,1
6,536,4,2,1
2,401,3,3,1
6,299,0,6,1
5,1004,4,2,1
3,495,3,3,1
2,90,1,5,1
5,773,2,4,1
5,1208,2,4,1
5,727,2,4,1
0,350,0,6,1
2,1024,5,1,1
4,843,3,3,1
0,188,0,6,1
4,633,4,2,1
6,463,0,6,1
2,1395,0,6,1
6,374,1,5,1
1,112,0,6,1
0,338,3,3,1
5,751,2,4,1
2,964,4,2,1
2,152,0,6,1
1,531,5,1,1
2,499,2,4,1
0,264,0,6,1
1,1131,5,1,1
3,1349,3,3,1
2,1022,6,0,0
6,61,0,6,1
3,698,5,1,1
6,246,1,5,1
4,1338,1,5,1
3,175,0,6,1
2,200,0,6,1
4,1290,0,6,1
1,849,6,0,0
2,1305,6,0,0
1,847,6,0,0
5,613,0,6,1
6,1082,5,1,1
6,972,1,5,1
4,827,6,0,0
1,89,0,6,1
5,166,0,6,1
2,1304,0,6,1
1,1203,2,4,1
0,662,6,0,0
0,391,2,4,1
6,1386,1,5,1
2,1169,5,1,1
6,839,3,3,1
0,767,6,0,0
4,1190,4,2,1
5,528,0,6,1
4,1035,4,2,1
6,23,0,6,1
1,959,5,1,1
2,22,0,6,1
4,1434,0,6,1
0,1253,4,2,1
2,164,0,6,1
3,1034,4,2,1
4,523,5,1,1
0,414,4,2,1
3,1190,6,0,0
1,865,6,0,0
5,233,0,6,1
5,878,2,4,1
4,436,3,3,1
4,731,2,4,1
4,1203,1,5,1
6,220,1,5,1
0,1284,5,1,1
2,476,3,3,1
4,736,3,3,1
2,631,6,0,0
5,1237,2,4,1
4,452,2,4,1
6,479,0,6,1
5,1091,6,0,0
4,529,6,0,0
1,653,6,0,0
5,441,0,6,1
4,795,6,0,0
5,690,0,6,1
1,442,2,4,1
5,862,4,2,1
4,222,0,6,1
4,222,0,6,1
5,157,0,6,1
6,186,0,6,1
5,622,1,5,1
6,162,0,6,1
4,80,0,6,1
5,1248,4,2,1
6,482,0,6,1
6,251,0,6,1
3,1115,6,0,0
1,950,5,1,1
5,1388,0,6,1
6,125,0,6,1
0,502,6,0,0
2,925,5,1,1
2,787,6,0,0
6,212,1,5,1
0,679,5,1,1
6,36,0,6,1
3,414,0,6,1
1,1264,1,5,1
2,1397,0,6,1
5,537,0,6,1
2,1093,5,1,1
2,96,1,5,1
6,541,4,2,1
3,1341,3,3,1
4,832,6,0,0
6,1090,5,1,1
0,528,5,1,1
3,265,3,3,1
3,507,0,6,1
0,774,6,0,0
6,98,0,6,1
3,564,6,0,0
5,767,1,5,1
3,707,6,0,0
4,1177,3,3,1
0,567,5,1,1
2,711,6,0,0
1,493,2,4,1
4,305,0,6,1
2,172,0,6,1
4,625,6,0,0
2,333,0,6,1
4,661,6,0,0
3,1061,6,0,0
2,330,0,6,1
6,501,1,5,1
4,388,1,5,1
6,593,2,4,1
6,1219,2,4,1
2,313,0,6,1
4,327,0,6,1
3,121,4,2,1
5,1329,0,6,1
4,1184,4,2,1
3,657,6,0,0
4,818,6,0,0
4,1112,2,4,1
5,1418,0,6,1
4,336,0,6,1
1,193,0,6,1
5,553,0,6,1
2,1133,5,1,1
3,311,2,4,1
4,1058,2,4,1
5,729,2,4,1
4,599,5,1,1
6,529,3,3,1
1,1346,0,6,1
1,542,6,0,0
4,579,6,0,0
3,884,5,1,1
0,933,5,1,1
3,136,0,6,1
1,172,2,4,1
5,776,1,5,1
2,930,4,2,1
6,961,4,2,1
6,283,0,6,1
6,1017,2,4,1
6,759,4,2,1
0,990,2,4,1
4,646,4,2,1
0,407,3,3,1
3,711,5,1,1
1,508,5,1,1
3,51,0,6,1
5,763,1,5,1
4,1408,0,6,1
6,834,3,3,1
5,704,0,6,1
3,433,1,5,1
3,372,1,5,1
6,1003,3,3,1
2,233,0,6,1
5,1019,3,3,1
1,281,1,5,1
5,379,0,6,1
1,575,6,0,0
1,717,6,0,0
2,674,4,2,1
2,1301,0,6,1
0,644,6,0,0
1,509,5,1,1
4,464,1,5,1
6,357,0,6,1
2,496,2,4,1
1,1326,0,6,1
0,1237,3,3,1
1,1255,1,5,1
4,1002,1,5,1
5,55,0,6,1
1,1273,1,5,1
5,1251,4,2,1
5,311,2,4,1
2,178,0,6,1
3,1129,4,2,1
4,663,4,2,1
1,387,0,6,1
6,113,0,6,1
4,568,6,0,0
0,1142,5,1,1
6,377,1,5,1
4,937,5,1,1
5,527,0,6,1
3,178,0,6,1
2,941,4,2,1
1,838,6,0,0
3,1272,3,3,1
1,151,0,6,1
1,597,5,1,1
3,545,6,0,0
2,1286,6,0,0
4,197,0,6,1
3,627,6,0,0
6,86,0,6,1
0,868,6,0,0
1,572,6,0,0
4,884,6,0,0
4,981,5,1,1
3,939,5,1,1
5,1363,0,6,1
3,760,6,0,0
0,1327,0,6,1
3,92,1,5,1
0,231,0,6,1
6,697,4,2,1
6,1235,2,4,1
4,25,0,6,1
